ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
9145,4/6/13,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0
2964,10/16/13,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0
5585,4/20/13,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1
9687,5/31/14,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0
3732,2/4/13,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0
6303,11/23/13,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0
11176,5/12/14,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0
2986,3/12/14,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0
7462,11/24/12,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0
3900,3/29/14,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0
7034,9/1/13,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0
9493,5/5/13,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1
1143,8/8/13,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1,6/15/14,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1
3855,4/18/13,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0
5536,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1
5989,4/16/13,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0
9499,5/7/13,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0
6768,1/12/13,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0
2150,5/11/13,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0
6646,3/1/14,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0
4887,11/22/13,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0
8560,9/10/12,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0
3321,5/5/13,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0
11003,10/2/13,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10402,2/14/13,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0
9904,3/29/13,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0
6141,4/25/13,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0
5687,9/23/12,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0
10856,7/2/13,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0
5121,3/21/14,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0
4186,8/5/13,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0
368,11/29/12,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0
3312,5/12/14,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0
11121,11/10/12,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0
5332,7/27/13,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0
5848,1/13/14,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1
10343,9/29/12,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0
5935,12/24/12,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0
2895,10/23/13,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0
10262,5/10/13,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0
7848,6/13/13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0
9477,1/11/14,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0
4856,11/6/12,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0
7186,5/26/14,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0
5794,3/17/14,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1
1456,4/1/13,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0
4877,3/4/14,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
425,2/19/13,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0
3007,10/4/12,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1031,5/5/13,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0
4297,1/26/14,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
807,2/15/14,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0
9553,1/9/13,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0
4271,10/4/12,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0
4120,12/17/13,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0
2036,6/11/13,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0
115,3/26/13,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0
4259,9/24/13,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
8687,5/6/13,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0
2447,10/17/12,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10140,9/28/13,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0
9353,1/6/14,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0
3623,6/11/14,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0
738,4/4/14,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0
7631,10/6/13,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0
4789,9/17/13,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0
773,6/30/13,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0
10602,2/14/13,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0
1446,4/5/14,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0
3270,1/17/13,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0
8443,2/10/14,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1
9653,10/16/12,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0
8916,7/23/13,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0
8017,6/19/14,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0
5830,9/12/12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1
4597,7/2/13,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0
7023,11/26/12,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0
8086,12/11/13,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0
8825,4/1/13,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0
2930,12/16/13,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0
1928,2/9/13,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0
7108,9/8/12,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0
10925,1/14/14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0
9960,4/30/14,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0
8800,2/1/13,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1
9224,12/12/12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0
5519,8/7/13,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1
5046,1/23/14,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0
7037,8/11/13,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0
905,10/22/13,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0
8624,2/6/13,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0
8945,8/16/13,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0
6445,7/14/13,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0
2727,12/4/13,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0
6404,3/24/13,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0
11074,4/9/14,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,3,11,0
10150,11/21/13,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1
1968,12/2/13,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6534,1/4/14,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0
9485,3/10/14,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0
7053,6/29/13,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0
4654,11/7/13,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0
9760,1/25/13,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1
1048,7/14/13,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,3,11,1
10619,12/3/12,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,3,11,1
9308,5/11/13,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0
10505,12/26/13,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,3,11,0
8362,8/7/13,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1
2625,11/17/13,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,3,11,0
4637,5/18/13,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0
9972,4/13/14,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0
4483,4/17/13,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,3,11,0
4487,1/24/13,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1
4988,5/4/14,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0
8931,5/18/14,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,3,11,0
5871,8/31/12,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0
2008,2/10/14,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,3,11,0
3139,12/30/13,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0
10037,5/4/14,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0
10673,11/17/13,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0
5303,4/8/14,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0
538,2/10/14,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0
7922,8/12/12,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0
5692,12/22/12,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4843,5/22/14,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0
6383,5/25/14,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0
1628,10/24/13,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,3,11,0
1204,5/22/13,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,3,11,0
3673,7/14/13,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,3,11,0
760,8/9/13,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,3,11,0
8957,6/10/13,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,3,11,0
4128,7/20/13,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,3,11,0
6810,5/28/13,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,3,11,1
5386,3/4/13,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1
8700,12/22/12,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0
3202,10/1/12,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0
1328,2/16/14,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,3,11,0
8405,9/30/13,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0
6515,12/6/13,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,3,11,0
2882,10/1/12,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,3,11,0
7574,5/10/14,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0
6387,5/8/14,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,3,11,0
5320,1/29/13,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1
5048,5/11/13,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,3,11,0
8146,5/11/14,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,3,11,0
10031,2/10/13,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,3,11,0
5748,12/1/12,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,3,11,1
2134,8/17/12,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,3,11,0
1523,5/7/14,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0
9665,4/27/13,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0
4640,9/21/12,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0
3635,5/7/14,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0
3547,12/30/12,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1
2456,10/14/13,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0
5633,6/25/14,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,3,11,0
7801,9/12/13,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0
10489,8/19/13,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,3,11,1
7011,10/12/12,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,3,11,0
2620,4/13/13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1
3933,10/13/12,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0
10981,2/2/14,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0
1734,1/17/13,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,3,11,0
10995,11/12/12,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,3,11,0
6357,11/17/13,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0
9209,10/14/12,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0
10286,2/3/14,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0
2611,8/1/12,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,3,11,0
1600,10/11/13,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0
3308,1/3/14,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,3,11,0
5407,9/12/13,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,3,11,0
2166,7/12/13,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0
3955,6/22/14,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0
6634,8/7/13,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,3,11,0
3056,10/14/13,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0
5718,8/15/13,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,3,11,1
6872,8/21/13,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,3,11,0
8164,11/25/13,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,3,11,0
4580,10/25/13,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,3,11,1
9305,5/12/13,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,3,11,0
453,6/29/14,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,3,11,0
8545,3/21/14,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,3,11,1
9850,11/29/12,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,3,11,0
7378,8/31/12,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,3,11,0
7646,2/18/14,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,3,11,0
1640,6/22/14,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,3,11,0
5184,3/26/14,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0
8492,11/9/13,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,3,11,0
11188,2/25/14,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0
1212,8/13/13,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,3,11,0
9097,11/3/13,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,3,11,0
10473,9/10/12,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,3,11,1
7962,10/9/13,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,3,11,1
9984,3/27/13,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,3,11,1
5527,2/13/13,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,3,11,0
6374,5/17/13,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,3,11,0
7453,2/2/13,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,3,11,1
8952,11/5/12,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,3,11,0
241,5/12/13,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0
8975,1/26/14,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,0
6119,5/10/13,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0
5236,8/25/12,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,3,11,0
5723,1/11/14,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0
1710,3/7/13,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,3,11,0
1970,9/10/12,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,3,11,0
5313,4/18/14,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,3,11,0
10634,4/19/14,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,3,11,0
7010,4/7/14,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0
8562,5/28/13,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,3,11,0
3158,1/3/13,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4436,2/20/13,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0
5287,6/19/14,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,3,11,0
2445,7/7/13,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0
6059,3/4/13,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,3,11,1
4550,6/24/14,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,3,11,0
4240,11/3/12,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0
8911,4/8/13,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0
3706,8/21/13,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1
3628,1/29/13,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0
10175,8/1/13,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0
8985,11/4/12,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0
5204,6/29/13,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1
9220,1/17/13,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1
9888,6/25/14,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0
5263,1/22/13,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1020,5/12/14,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0
9503,8/29/12,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0
10613,2/26/14,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0
67,9/18/13,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0
6019,3/30/14,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1
5863,5/29/13,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0
3717,4/23/14,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0
6730,11/3/12,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0
10749,9/18/12,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0
4998,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0
6287,7/30/13,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1
5985,10/13/12,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0
4754,9/25/13,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0
4002,10/13/13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0
8870,11/13/12,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1
966,7/5/13,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0
4767,4/7/14,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0
9725,6/5/14,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0
4475,2/16/13,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0
5740,2/14/13,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1
5731,4/5/13,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0
7290,10/5/12,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0
3846,8/29/12,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0
8104,8/9/13,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,3,11,0
4507,11/27/12,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,3,11,0
11013,3/31/13,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0
4491,10/1/12,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,0
3759,7/25/13,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,3,11,0
1162,1/10/13,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,3,11,1
2055,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0
10766,4/11/14,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0
4415,9/12/12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,3,11,0
3005,5/1/14,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,3,11,1
2223,8/3/12,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0
4817,8/4/12,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0
2875,3/4/14,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,3,11,0
10536,5/25/14,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0
11112,12/3/12,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,3,11,0
3807,11/30/12,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,3,11,0
9197,2/24/14,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,3,11,0
10832,7/18/13,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,3,11,0
6421,7/3/13,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,3,11,0
4207,5/1/13,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,3,11,0
577,8/20/13,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0
10855,1/22/14,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,3,11,0
